,0
Name,PING IDENTITY HOLDING CORP.
Currency,USD
Sector,Technology
Industry,Software—Infrastructure
Country,US
IPO,"Sep 19, 2019"
Insider Percentage,7.36%
Institution Percentage,87.54%
