,0
Name,"PATHFINDER BANCORP, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Nov 5, 1954"
Insider Percentage,26.23%
Institution Percentage,27.19%
