,0
Name,CREATIVE MEDIA & COMMUNITY TRUST CORPORATION
Currency,USD
Sector,Real Estate
Industry,REIT—Office
Country,US
IPO,"Dec 17, 1993"
Insider Percentage,8.03%
Institution Percentage,61.39%
