,0
Name,"CYMABAY THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jan 16, 2014"
Insider Percentage,0.32%
Institution Percentage,64.91%
