,0
Name,BLUESCAPE OPPORTUNITIES ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Dec 15, 2020"
Insider Percentage,- -
Institution Percentage,85.69%
