,0
Name,"CROWN CRAFTS, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,"Furnishings, Fixtures & Appliances"
Country,US
IPO,"Oct 16, 2001"
Insider Percentage,11.69%
Institution Percentage,43.46%
