,0
Name,PAGSEGURO DIGITAL LTD.
Currency,USD
Sector,Technology
Industry,Software—Infrastructure
Country,BR
IPO,"Jan 24, 2018"
Insider Percentage,0.29%
Institution Percentage,59.55%
