,0
Name,"WHEELER REAL ESTATE INVESTMENT TRUST, INC."
Currency,USD
Sector,Real Estate
Industry,REIT—Retail
Country,US
IPO,"Apr 30, 2014"
Insider Percentage,0.91%
Institution Percentage,25.54%
