,0
Name,"GUARANTY FEDERAL BANCSHARES, INC."
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Apr 10, 1995"
Insider Percentage,10.62%
Institution Percentage,53.47%
