,0
Name,"COMSTOCK HOLDING COMPANIES, INC."
Currency,USD
Sector,Real Estate
Industry,Real Estate—Diversified
Country,US
IPO,"Dec 14, 2004"
Insider Percentage,65.27%
Institution Percentage,7.22%
