,0
Name,"KIMBELL ROYALTY PARTNERS, LP"
Currency,USD
Sector,Energy
Industry,Oil & Gas E&P
Country,US
IPO,"Feb 3, 2017"
Insider Percentage,19.30%
Institution Percentage,45.79%
