,0
Name,"US LIGHTING GROUP, INC."
Currency,USD
Sector,Industrials
Industry,Electrical Equipment & Parts
Country,US
IPO,"Sep 14, 2016"
Insider Percentage,51.10%
Institution Percentage,0.10%
