,0
Name,FIRST KEYSTONE CORPORATION
Currency,USD
Sector,Financial Services
Industry,Banks—Regional
Country,US
IPO,"Jan 11, 1999"
Insider Percentage,11.86%
Institution Percentage,1.75%
