,0
Name,GUILD HOLDINGS COMPANY
Currency,USD
Sector,Financial Services
Industry,Mortgage Finance
Country,US
IPO,"Oct 1, 2020"
Insider Percentage,56.61%
Institution Percentage,22.95%
