,0
Name,EMX ROYALTY CORPORATION
Currency,USD
Sector,Basic Materials
Industry,Other Industrial Metals & Mining
Country,CA
IPO,"Nov 28, 1996"
Insider Percentage,26.46%
Institution Percentage,14.84%
