,0
Name,"NMI HOLDINGS, INC."
Currency,USD
Sector,Financial Services
Industry,Insurance—Specialty
Country,US
IPO,"Nov 8, 2013"
Insider Percentage,1.17%
Institution Percentage,97.06%
