,0
Name,FLEXIBLE SOLUTIONS INTERNATIONAL INC.
Currency,USD
Sector,Basic Materials
Industry,Specialty Chemicals
Country,CA
IPO,"Jul 17, 2000"
Insider Percentage,47.96%
Institution Percentage,10.56%
