,0
Name,HERBALIFE NUTRITION LTD.
Currency,USD
Sector,Consumer Defensive
Industry,Packaged Foods
Country,KY
IPO,"Dec 16, 2004"
Insider Percentage,10.10%
Institution Percentage,93.29%
