,0
Name,PALANTIR TECHNOLOGIES INC.
Currency,USD
Sector,Technology
Industry,Software—Infrastructure
Country,US
IPO,"Sep 23, 2020"
Insider Percentage,11.60%
Institution Percentage,34.95%
