,0
Name,"ACADEMY SPORTS AND OUTDOORS, INC."
Currency,USD
Sector,Consumer Cyclical
Industry,Specialty Retail
Country,US
IPO,"Oct 2, 2020"
Insider Percentage,1.40%
Institution Percentage,98.72%
