,0
Name,FINANCIAL STRATEGIES ACQUISITION CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Jan 10, 2022"
Insider Percentage,7.98%
Institution Percentage,6.57%
