,0
Name,"SUNSTONE HOTEL INVESTORS, INC."
Currency,USD
Sector,Real Estate
Industry,REIT—Hotel & Motel
Country,US
IPO,"Oct 21, 2004"
Insider Percentage,1.65%
Institution Percentage,103.53%
