,0
Name,LIVE VENTURES INCORPORATED
Currency,USD
Sector,Consumer Cyclical
Industry,Specialty Retail
Country,US
IPO,"Oct 9, 2015"
Insider Percentage,18.10%
Institution Percentage,14.08%
