,0
Name,"RGC RESOURCES, INC."
Currency,USD
Sector,Utilities
Industry,Utilities—Regulated Gas
Country,US
IPO,"Feb 1, 1994"
Insider Percentage,19.82%
Institution Percentage,34.19%
