,0
Name,"SYNEOS HEALTH, INC."
Currency,USD
Sector,Healthcare
Industry,Diagnostics & Research
Country,US
IPO,"Nov 7, 2014"
Insider Percentage,0.29%
Institution Percentage,98.77%
