,0
Name,ELLOMAY CAPITAL LTD.
Currency,USD
Sector,Utilities
Industry,Utilities—Renewable
Country,IL
IPO,"Oct 1, 1995"
Insider Percentage,55.96%
Institution Percentage,26.80%
