,0
Name,MEDIROM HEALTHCARE TECHNOLOGIES INC.
Currency,USD
Sector,Consumer Cyclical
Industry,Personal Services
Country,JP
IPO,"Dec 29, 2020"
Insider Percentage,33.91%
Institution Percentage,0.27%
