,0
Name,JARDINE MATHESON HOLDINGS LIMITED
Currency,USD
Sector,Industrials
Industry,Conglomerates
Country,BM
IPO,"Feb 13, 2009"
Insider Percentage,67.73%
Institution Percentage,7.94%
