,0
Name,"GENERAL MILLS, INC."
Currency,USD
Sector,Consumer Defensive
Industry,Packaged Foods
Country,US
IPO,"Nov 30, 1928"
Insider Percentage,0.15%
Institution Percentage,76.90%
