,0
Name,"INVESTCORP CREDIT MANAGEMENT BDC, INC."
Currency,USD
Sector,Financial Services
Industry,Asset Management
Country,US
IPO,"Feb 6, 2014"
Insider Percentage,1.63%
Institution Percentage,53.09%
