,0
Name,SOCIAL CAPITAL HEDOSOPHIA HOLDINGS CORP. VI
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Nov 30, 2020"
Insider Percentage,- -
Institution Percentage,60.66%
