,0
Name,"AYTU BIOPHARMA, INC."
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"Oct 20, 2017"
Insider Percentage,6.27%
Institution Percentage,17.70%
