,0
Name,CANNABIS SUISSE CORP.
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,CH
IPO,"May 10, 2019"
Insider Percentage,80.37%
Institution Percentage,- -
