,0
Name,URSTADT BIDDLE PROPERTIES INC.
Currency,USD
Sector,Real Estate
Industry,REIT—Retail
Country,US
IPO,"Aug 3, 1998"
Insider Percentage,2.23%
Institution Percentage,72.30%
