,0
Name,TRIP.COM GROUP LIMITED
Currency,USD
Sector,Consumer Cyclical
Industry,Travel Services
Country,CN
IPO,"Dec 9, 2003"
Insider Percentage,- -
Institution Percentage,66.14%
