,0
Name,"ACTIVISION BLIZZARD, INC."
Currency,USD
Sector,Communication Services
Industry,Electronic Gaming & Multimedia
Country,US
IPO,"Jun 10, 1983"
Insider Percentage,0.29%
Institution Percentage,85.95%
