,0
Name,17 EDUCATION & TECHNOLOGY GROUP INC.
Currency,USD
Sector,Consumer Defensive
Industry,Education & Training Services
Country,CN
IPO,"Dec 4, 2020"
Insider Percentage,9.45%
Institution Percentage,13.57%
