,0
Name,"MAYVILLE ENGINEERING COMPANY, INC."
Currency,USD
Sector,Industrials
Industry,Metal Fabrication
Country,US
IPO,"May 9, 2019"
Insider Percentage,4.57%
Institution Percentage,72.81%
