,0
Name,"ACURX PHARMACEUTICALS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jun 15, 2021"
Insider Percentage,23.20%
Institution Percentage,0.83%
