,0
Name,WEATHERFORD INTERNATIONAL PLC
Currency,USD
Sector,Energy
Industry,Oil & Gas Equipment & Services
Country,US
IPO,"Jun 2, 2021"
Insider Percentage,7.21%
Institution Percentage,90.66%
