,0
Name,"SAGE THERAPEUTICS, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jul 18, 2014"
Insider Percentage,12.36%
Institution Percentage,86.51%
