,0
Name,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A."
Currency,USD
Sector,Financial Services
Industry,Banks—Diversified
Country,ES
IPO,"Jan 2, 2003"
Insider Percentage,0.00%
Institution Percentage,2.84%
