,0
Name,POPULAR CAPITAL TRUST II PFD GTD 6.125%
Currency,USD
Sector,Financial Services
Industry,Banks
Country,US
IPO,"Nov 19, 2008"
Insider Percentage,- -
Institution Percentage,- -
