,0
Name,NORTH MOUNTAIN MERGER CORP.
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Sep 18, 2020"
Insider Percentage,- -
Institution Percentage,22.28%
