,0
Name,"MJ HOLDINGS, INC."
Currency,USD
Sector,Healthcare
Industry,Drug Manufacturers—Specialty & Generic
Country,US
IPO,"Nov 30, 2018"
Insider Percentage,51.00%
Institution Percentage,0.06%
