,0
Name,"9 METERS BIOPHARMA, INC."
Currency,USD
Sector,Healthcare
Industry,Biotechnology
Country,US
IPO,"Jul 8, 2016"
Insider Percentage,3.89%
Institution Percentage,30.90%
