,0
Name,"LVMH MOËT HENNESSY - LOUIS VUITTON, SOCIÉTÉ EUROPÉENNE"
Currency,USD
Sector,Consumer Cyclical
Industry,Luxury Goods
Country,FR
IPO,"Nov 30, 2018"
Insider Percentage,47.87%
Institution Percentage,21.17%
