,0
Name,"THE MANITOWOC COMPANY, INC."
Currency,USD
Sector,Industrials
Industry,Farm & Heavy Construction Machinery
Country,US
IPO,"Oct 7, 1971"
Insider Percentage,3.68%
Institution Percentage,76.73%
