,0
Name,KOPPERS HOLDINGS INC.
Currency,USD
Sector,Basic Materials
Industry,Specialty Chemicals
Country,US
IPO,"Feb 1, 2006"
Insider Percentage,3.76%
Institution Percentage,94.14%
