,0
Name,PIEDMONT LITHIUM INC.
Currency,USD
Sector,Basic Materials
Industry,Other Industrial Metals & Mining
Country,AU
IPO,"Aug 21, 1991"
Insider Percentage,3.50%
Institution Percentage,23.90%
