,0
Name,"RAPID MICRO BIOSYSTEMS, INC."
Currency,USD
Sector,Healthcare
Industry,Medical Devices
Country,US
IPO,"Jan 24, 2017"
Insider Percentage,14.40%
Institution Percentage,73.76%
