,0
Name,"FULLNET COMMUNICATIONS, INC."
Currency,USD
Sector,Communication Services
Industry,Telecom Services
Country,US
IPO,"Feb 18, 2000"
Insider Percentage,67.17%
Institution Percentage,0.06%
