,0
Name,KHOSLA VENTURES ACQUISITION CO. III
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Mar 24, 2021"
Insider Percentage,19.76%
Institution Percentage,91.90%
