,0
Name,"AIR PRODUCTS AND CHEMICALS, INC."
Currency,USD
Sector,Basic Materials
Industry,Specialty Chemicals
Country,US
IPO,"Nov 13, 1961"
Insider Percentage,0.32%
Institution Percentage,85.16%
