,0
Name,ALBANY INTERNATIONAL CORP.
Currency,USD
Sector,Consumer Cyclical
Industry,Textile Manufacturing
Country,US
IPO,"Sep 30, 1987"
Insider Percentage,0.83%
Institution Percentage,102.66%
