,0
Name,HEALTHIER CHOICES MANAGEMENT CORP.
Currency,USD
Sector,Consumer Defensive
Industry,Grocery Stores
Country,US
IPO,"Nov 30, 2018"
Insider Percentage,5.19%
Institution Percentage,0.07%
