,0
Name,FORD MOTOR COMPANY
Currency,USD
Sector,Consumer Cyclical
Industry,Auto Manufacturers
Country,US
IPO,"Mar 7, 1956"
Insider Percentage,0.19%
Institution Percentage,54.58%
