,0
Name,"SIMPSON MANUFACTURING CO., INC."
Currency,USD
Sector,Industrials
Industry,Building Products & Equipment
Country,US
IPO,"May 26, 1994"
Insider Percentage,0.70%
Institution Percentage,92.89%
