,0
Name,AUSTERLITZ ACQUISITION CORPORATION I
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Feb 26, 2021"
Insider Percentage,0.04%
Institution Percentage,1.30%
