,0
Name,"INTERCONTINENTAL EXCHANGE, INC."
Currency,USD
Sector,Financial Services
Industry,Financial Data & Stock Exchanges
Country,US
IPO,"Nov 16, 2005"
Insider Percentage,1.30%
Institution Percentage,92.83%
