,0
Name,NORTHERN STAR INVESTMENT CORP. II
Currency,USD
Sector,Financial Services
Industry,Shell Companies
Country,US
IPO,"Feb 11, 2021"
Insider Percentage,- -
Institution Percentage,90.86%
