,0
Name,"SPIRIT AEROSYSTEMS HOLDINGS, INC."
Currency,USD
Sector,Industrials
Industry,Aerospace & Defense
Country,US
IPO,"Nov 21, 2006"
Insider Percentage,1.11%
Institution Percentage,75.83%
