,0
Name,CARLISLE COMPANIES INCORPORATED
Currency,USD
Sector,Industrials
Industry,Building Products & Equipment
Country,US
IPO,"Jan 6, 1960"
Insider Percentage,0.79%
Institution Percentage,92.21%
