,0
Name,SENSATA TECHNOLOGIES HOLDING PLC
Currency,USD
Sector,Technology
Industry,Scientific & Technical Instruments
Country,GB
IPO,"Mar 11, 2010"
Insider Percentage,0.50%
Institution Percentage,102.61%
